date,description,amount,balance,category,transaction_type
2025-06-20,Freelance Payment,13176.85279834106,14387.796841467587,Income,credit
2025-06-21,Best Buy,-66.8132208640419,27758.424581543764,Shopping,debit
2025-06-21,Vision Center,11.331260923769946,27769.755842467534,Healthcare,credit
2025-06-22,Home Insurance,-16.01659768890661,27753.739244778626,Housing,debit
2025-06-23,Fitness Center,26.56761534104543,27780.306860119672,Entertainment,credit
2025-06-23,Nordstrom,-72.71105158608091,27707.59580853359,Shopping,debit
2025-06-24,Freelance Payment,13437.440960940221,27825.237802407806,Income,credit
2025-06-26,Gym Membership,-15.577344020856017,27692.018464512734,Entertainment,debit
2025-06-27,Restaurant,-34.573525550519975,27657.444938962213,Entertainment,debit
2025-07-01,Medical Center,30.121586595848207,27687.56652555806,Healthcare,credit
2025-07-01,Water Department,-10.76531755486407,27676.801208003195,Utilities,debit
2025-07-01,IKEA,61.3134227107504,27738.114630713946,Housing,credit
2025-07-01,Hulu,-31.038858924105934,27707.07577178984,Entertainment,debit
2025-07-02,Hulu,22.39867084208338,27729.474442631923,Entertainment,credit
2025-07-03,Spotify,76.57804764733795,27806.05249027926,Entertainment,credit
2025-07-03,Hulu,-60.99603098903559,27745.056459290226,Entertainment,debit
2025-07-03,Home Depot,-49.43726963809176,27695.619189652134,Housing,debit
2025-07-04,Electric Company,81.91688112488704,27777.53607077702,Utilities,credit
2025-07-06,Hulu,-65.10748966606496,27712.428581110955,Entertainment,debit
2025-07-08,Spotify,73.80420212637844,27786.232783237334,Entertainment,credit
2025-07-08,Home Depot,56.28675108755343,27842.51953432489,Housing,credit
2025-07-09,Water Department,52.165364592412125,27894.6848989173,Utilities,credit
2025-07-09,Cable TV,-81.64315058189372,27813.041748335407,Utilities,debit
2025-07-11,Netflix,-86.02473508355688,27727.01701325185,Entertainment,debit
2025-07-12,Water Department,-34.29958745808983,27692.717425793762,Utilities,debit
2025-07-12,Mortgage Payment,59.014616814463345,27751.732042608226,Housing,credit
2025-07-12,Health Insurance,-40.83984875616329,27710.89219385206,Healthcare,debit
2025-07-13,Cable TV,-53.62484475229531,27657.267349099766,Utilities,debit
2025-07-15,Property Tax,51.616919909240515,27708.884269009006,Housing,credit
