date,description,amount,balance,category,transaction_type
2025-06-19,Phone Company,-98.0577012974712,14422.596735629868,Utilities,debit
2025-06-19,Spotify,88.57142677726155,14511.16816240713,Entertainment,credit
2025-06-20,Internet Provider,-198.44762942132434,14312.720532985806,Utilities,debit
2025-06-20,Budget Car Rental,152.22345857023956,14464.943991556045,Transportation,credit
2025-06-21,Refund,2204.598564629999,11733.535611475378,Income,credit
2025-06-22,Chevron,193.31694015733905,14658.260931713385,Transportation,credit
2025-06-24,Uber,-156.1986062561042,14502.06232545728,Transportation,debit
2025-06-27,Direct Deposit,2787.1188254519616,14520.65443692734,Income,credit
2025-06-28,Internet Provider,139.79144480899114,14641.85377026627,Utilities,credit
2025-06-30,Fitness Center,-92.87806865114939,14548.975701615122,Entertainment,debit
2025-06-30,Hulu,40.08972675185175,14589.065428366974,Entertainment,credit
2025-07-01,Spotify,-72.97854619827959,14516.086882168695,Entertainment,debit
2025-07-02,Electric Company,-162.43251928404342,14353.65436288465,Utilities,debit
2025-07-02,Target Grocery,-155.76186451644853,14197.8924983682,Groceries,debit
2025-07-02,Water Department,-90.04369381377836,14107.848804554422,Utilities,debit
2025-07-04,Phone Company,-33.43472811274498,14074.414076441677,Utilities,debit
2025-07-06,7-Eleven Gas,-27.26922035650712,14047.14485608517,Transportation,debit
2025-07-06,Gas Company,-188.08856736571272,13859.056288719457,Utilities,debit
2025-07-09,Cable TV,-42.69315823221713,13816.36313048724,Utilities,debit
2025-07-09,Costco,-111.82582510443524,13704.537305382804,Groceries,debit
2025-07-09,Exxon,-85.16771101896546,13619.36959436384,Transportation,debit
2025-07-10,Concert Venue,-172.498318358291,13446.871276005548,Entertainment,debit
2025-07-10,Internet Provider,-97.69497331893263,13349.176302686616,Utilities,debit
2025-07-11,Movie Theater,-177.23500648943158,13171.941296197185,Entertainment,debit
2025-07-11,Amazon Prime,47.275389344488815,13219.216685541674,Entertainment,credit
2025-07-11,Hulu,-195.27348685572628,13023.943198685949,Entertainment,debit
2025-07-14,Trader Joe's,-172.82304011896787,12851.12015856698,Groceries,debit
2025-07-15,Disney+,-126.23176474815442,12724.888393818826,Entertainment,debit
2025-07-17,Food Lion,62.77423171278109,12787.662625531608,Groceries,credit
2025-07-18,Cable TV,-114.23084805798383,12673.431777473625,Utilities,debit
